"249180240","WISŁA-MALINKA","2023","03",70.0,"",7,"",12.6,"","09","",0,""
"249180240","WISŁA-MALINKA","2023","04",81.7,"",5,"",17.2,"","29","",0,""
"249180240","WISŁA-MALINKA","2023","05",87.3,"",0,"",22.9,"","17","",0,""
"249180240","WISŁA-MALINKA","2023","06",115.0,"",0,"",55.9,"","21","",0,""
"249180240","WISŁA-MALINKA","2023","07",124.9,"",0,"",30.0,"","24","",0,""
"249180240","WISŁA-MALINKA","2023","08",194.2,"",0,"",56.9,"","26","",0,""
"249180240","WISŁA-MALINKA","2023","09",95.8,"",0,"",25.2,"","18","",0,""
"249180240","WISŁA-MALINKA","2023","10",153.0,"",0,"",29.5,"","21","",0,""
"249180250","WISŁA-GŁĘBCE","2023","01",131.9,"",12,"",18.2,"","20","",0,""
"249180250","WISŁA-GŁĘBCE","2023","02",143.0,"",9,"",44.1,"","03","",0,""
"249180250","WISŁA-GŁĘBCE","2023","03",69.9,"",6,"",13.2,"","09","",0,""
"249180250","WISŁA-GŁĘBCE","2023","04",70.2,"",4,"",15.7,"","29","",0,""
"249180250","WISŁA-GŁĘBCE","2023","05",110.2,"",0,"",31.2,"","16","",0,""
"249180250","WISŁA-GŁĘBCE","2023","06",82.1,"",0,"",41.6,"","21","",0,""
"249180250","WISŁA-GŁĘBCE","2023","07",129.7,"",0,"",32.9,"","13","",0,""
"249180250","WISŁA-GŁĘBCE","2023","08",226.4,"",0,"",116.1,"","26","",0,""
"249180250","WISŁA-GŁĘBCE","2023","09",83.1,"",0,"",22.6,"","18","",0,""
"249180250","WISŁA-GŁĘBCE","2023","10",124.9,"",0,"",23.4,"","21","",0,""
"249180270","ISTEBNA-MŁODA GÓRA","2023","01",131.9,"",18,"",21.0,"","09","",0,""
"249180270","ISTEBNA-MŁODA GÓRA","2023","02",116.1,"",10,"",36.2,"","03","",0,""
"249180270","ISTEBNA-MŁODA GÓRA","2023","03",70.8,"",8,"",13.2,"","11","",0,""
"249180270","ISTEBNA-MŁODA GÓRA","2023","04",85.0,"",7,"",17.5,"","29","",0,""
"249180270","ISTEBNA-MŁODA GÓRA","2023","05",119.6,"",0,"",30.5,"","16","",0,""
"249180270","ISTEBNA-MŁODA GÓRA","2023","06",59.2,"",0,"",38.4,"","21","",0,""
"249180270","ISTEBNA-MŁODA GÓRA","2023","07",119.4,"",0,"",31.0,"","13","",0,""
"249180270","ISTEBNA-MŁODA GÓRA","2023","08",238.8,"",0,"",62.5,"","26","",0,""
"249180270","ISTEBNA-MŁODA GÓRA","2023","09",79.0,"",0,"",20.2,"","18","",0,""
"249180270","ISTEBNA-MŁODA GÓRA","2023","10",154.6,"",1,"",27.0,"","27","",0,""
"249180280","ISTEBNA-STECÓWKA","2023","01",131.9,"",14,"",17.0,"","20","",0,""
"249180280","ISTEBNA-STECÓWKA","2023","02",145.2,"",9,"",33.4,"","03","",0,""
"249180280","ISTEBNA-STECÓWKA","2023","03",68.4,"",7,"",11.8,"","09","",0,""
"249180280","ISTEBNA-STECÓWKA","2023","04",69.8,"",4,"",15.9,"","24","",0,""
"249180280","ISTEBNA-STECÓWKA","2023","05",97.4,"",0,"",21.5,"","16","",0,""
"249180280","ISTEBNA-STECÓWKA","2023","06",61.2,"",0,"",29.3,"","21","",0,""
"249180280","ISTEBNA-STECÓWKA","2023","07",119.3,"",0,"",33.0,"","13","",0,""
"249180280","ISTEBNA-STECÓWKA","2023","08",162.4,"",0,"",43.8,"","26","",0,""
"249180280","ISTEBNA-STECÓWKA","2023","09",82.0,"",0,"",22.7,"","18","",0,""
"249180280","ISTEBNA-STECÓWKA","2023","10",143.1,"",0,"",25.6,"","27","",0,""
"249180540","WISŁA-JAWORNIK","2023","01",120.6,"",9,"",19.5,"","09","",0,""
"249180540","WISŁA-JAWORNIK","2023","02",118.2,"",8,"",41.7,"","03","",0,""
"249180540","WISŁA-JAWORNIK","2023","03",57.7,"",7,"",10.2,"","27","",0,""
"249180540","WISŁA-JAWORNIK","2023","04",81.1,"",5,"",15.9,"","29","",0,""
"249180540","WISŁA-JAWORNIK","2023","05",103.4,"",0,"",23.7,"","17","",0,""
"249180540","WISŁA-JAWORNIK","2023","06",63.9,"",0,"",23.0,"","21","",0,""
"249180540","WISŁA-JAWORNIK","2023","07",175.1,"",0,"",40.2,"","24","",0,""
"249180540","WISŁA-JAWORNIK","2023","08",202.7,"",0,"",102.8,"","26","",0,""
"249180540","WISŁA-JAWORNIK","2023","09",74.5,"",0,"",21.4,"","18","",0,""
"249180540","WISŁA-JAWORNIK","2023","10",133.2,"",0,"",21.5,"","27","",0,""
"249180550","CIESZYN","2023","01",77.5,"",7,"",13.1,"","20","",0,""
"249180550","CIESZYN","2023","02",47.3,"",5,"",17.3,"","03","",0,""
"249180550","CIESZYN","2023","03",32.8,"",5,"",5.8,"","11","",0,""
"249180550","CIESZYN","2023","04",51.3,"",2,"",8.9,"","19","",0,""
"249180550","CIESZYN","2023","05",78.1,"",0,"",29.5,"","16","",0,""
"249180550","CIESZYN","2023","06",44.7,"",0,"",13.5,"","21","",0,""
"249180550","CIESZYN","2023","07",115.6,"",0,"",25.4,"","24","",0,""
"249180550","CIESZYN","2023","08",96.5,"",0,"",36.2,"","06","",0,""
"249180550","CIESZYN","2023","09",69.8,"",0,"",15.5,"","23","",0,""
"249180550","CIESZYN","2023","10",96.0,"",0,"",25.4,"","21","",0,""
"249180560","ISTEBNA","2023","01",102.4,"",15,"",12.5,"","09","",0,""
"249180560","ISTEBNA","2023","02",108.5,"",9,"",32.4,"","03","",0,""
"249180560","ISTEBNA","2023","03",51.8,"",5,"",8.1,"","11","",0,""
"249180560","ISTEBNA","2023","04",58.1,"",4,"",13.8,"","24","",0,""
"249180560","ISTEBNA","2023","05",92.0,"",0,"",25.4,"","16","",0,""
"249180560","ISTEBNA","2023","06",61.8,"",0,"",31.2,"","21","",0,""
"249180560","ISTEBNA","2023","07",118.3,"",0,"",35.7,"","13","",0,""
"249180560","ISTEBNA","2023","08",160.0,"",0,"",53.0,"","26","",0,""
"249180560","ISTEBNA","2023","09",72.6,"",0,"",15.7,"","19","",0,""
"249180560","ISTEBNA","2023","10",144.2,"",0,"",29.2,"","22","",0,""
"249180630","KICZYCE","2023","06",38.9,"",0,"",7.3,"","28","",0,""
"249180630","KICZYCE","2023","07",82.9,"",0,"",14.0,"","26","",0,""
"249180630","KICZYCE","2023","08",105.0,"",0,"",36.4,"","06","",0,""
"249180630","KICZYCE","2023","09",69.1,"",0,"",14.0,"","13","23",0,""
"249180630","KICZYCE","2023","10",98.1,"",0,"",23.0,"","27","",0,""
"249190010","JAWISZOWICE","2023","01",65.8,"",5,"",12.1,"","20","",0,""
"249190010","JAWISZOWICE","2023","02",54.2,"",4,"",12.9,"","03","",0,""
"249190010","JAWISZOWICE","2023","03",36.5,"",4,"",9.0,"","09","",0,""
"249190010","JAWISZOWICE","2023","04",46.2,"",1,"",14.6,"","02","",0,""
"249190010","JAWISZOWICE","2023","05",81.8,"",0,"",29.0,"","17","",0,""
"249190010","JAWISZOWICE","2023","06",57.7,"",0,"",24.5,"","23","",0,""
"249190010","JAWISZOWICE","2023","07",91.4,"",0,"",19.9,"","05","",0,""
"249190010","JAWISZOWICE","2023","08",99.2,"",0,"",36.7,"","06","",0,""
"249190010","JAWISZOWICE","2023","09",71.4,"",0,"",14.2,"","18","",0,""
"249190010","JAWISZOWICE","2023","10",82.5,"",0,"",21.7,"","21","",0,""
"249190120","STRACONKA","2023","01",134.2,"",6,"",32.4,"","20","",0,""
"249190120","STRACONKA","2023","02",67.8,"",7,"",18.1,"","18","",0,""
"249190120","STRACONKA","2023","03",48.0,"",4,"",7.8,"","11","",0,""
